346,RB
347,JJ
348,IN
349,DT
350,NN
351,NN
352,VBN
353,IN
354,DT
355,NN
356,VBG
357,PRP$
358,NN
359,NNP
360,.
361,NNS
362,MD
363,RB
364,VBP
365,DT
366,IN
367,NN
368,TO
369,NN
370,CC
371,CC
372,PRP$
373,NN
374,NN
375,IN
376,DT
377,JJ
378,.
379,PRP
380,VBD
381,DT
382,IN
383,VBD
384,JJ
385,IN
386,DT
387,NN
388,VBD
389,VBG
390,NNS
391,DT
392,NN
393,NN
394,IN
395,NN
396,.
397,DT
398,NN
399,NN
400,NN
401,JJ
402,NNP
403,VBZ
404,VBN
405,TO
406,VB
407,RB
408,JJ
409,IN
410,DT
411,NN
412,POS
413,VBG
414,IN
415,DT
416,NNS
417,.
418,NNS
419,VBP
420,``
421,NN
422,NNP
423,``
424,VBZ
425,VBN
426,IN
427,VBG
428,DT
429,NNP
430,NN
431,RB
432,IN
433,NN
434,","
435,NN
436,CC
437,NN
438,JJ
439,VB
440,VBN
441,IN
442,DT
443,NNP
444,.
445,DT
446,NN
447,VBZ
448,DT
449,NNS
450,VBD
451,DT
452,NN
453,IN
454,NN
455,IN
456,VBN
457,NNS
458,.
459,DT
460,NN
461,VBP
462,DT
463,LRB
464,NNS
465,.
466,PRP
467,VBZ
468,RB
469,JJ
470,IN
471,DT
472,NNS
473,VBD
474,JJ
475,NNS
476,.
477,NNP
478,NNP
479,VBD
480,VBN
481,IN
482,NNS
483,IN
484,NNP
485,IN
486,LRB
487,NNP
488,NN
489,VBD
490,DT
491,NN
492,IN
493,JJ
494,VBG
495,NNS
496,VBN
497,DT
498,NN
499,TO
500,JJ
501,RBR
502,PRP$
503,NN
504,.
505,NNS
506,JJ
507,VB
508,VBN
509,IN
510,JJ
511,NNS
512,VBG
513,IN
514,NNS
515,","
516,CC
517,IN
518,CC
519,IN
520,VBZ
521,RBS
522,PRP$
523,NNP
524,JJ
525,NN
526,CC
527,NN
528,.
529,PRP
530,VBP
531,IN
532,PRP
533,VBD
534,RB
535,NN
536,DT
537,NN
538,MD
539,VBP
540,VBN
541,CD
542,NN
543,.
544,JJ
545,NNS
546,NNP
547,JJ
548,NNS
549,IN
550,PRP
551,RB
552,VBN
553,NNS
554,","
555,CC
556,JJ
557,DT
558,NNS
559,VBD
560,VBN
561,.
562,DT
563,JJ
564,NN
565,NN
566,IN
567,NNP
568,RB
569,VBD
570,IN
571,DT
572,CD
573,NNS
574,VBP
575,VBN
576,VBG
577,JJ
578,NNS
579,IN
580,JJ
581,NN
582,IN
583,NNS
584,IN
585,NNP
586,CC
587,DT
588,JJ
589,NN
590,IN
591,NN
592,IN
593,NNP
594,.
595,RBR
596,NNS
597,VBD
598,DT
599,NN
600,VBD
601,VBN
602,IN
603,IN
604,DT
605,NN
606,NNP
607,.
608,DT
609,NNP
610,NNS
611,VBP
612,VBN
613,DT
614,JJ
615,JJ
616,NN
617,NN
618,NN
619,NNP
620,NNP
621,.
622,PRP
623,VBN
624,NN
625,NNS
626,TO
627,IN
628,JJ
629,TO
630,NN
631,IN
632,DT
633,NN
634,POS
635,NN
636,.
637,JJ
638,NNP
639,VBZ
640,DT
641,NN
642,VB
643,NN
644,IN
645,NNP
646,VBZ
647,VBN
648,VBG
649,TO
650,RB
651,JJ
652,NNS
653,CC
654,VB
655,JJ
656,NNS
657,IN
658,NNS
659,IN
660,DT
661,NN
662,.
663,RBR
664,PRP$
665,JJ
666,","
667,JJ
668,NNP
669,IN
670,NNS
671,NNP
672,VBN
673,DT
674,NNP
675,RB
676,VBZ
677,RB
678,VBG
679,IN
680,IN
681,NNP
682,POS
683,NN
684,","
685,NNP
686,.
687,VBN
688,NNS
689,VBP
690,VBG
691,JJ
692,NNS
693,IN
694,NNP
695,POS
696,VBN
697,NNP
698,NNP
699,WP
700,RB
701,VB
702,IN
703,VBD
704,CC
705,JJ
706,NNS
707,IN
708,NN
709,CC
710,IN
711,NN
712,NNS
713,","
714,RB
715,IN
716,DT
717,NN
718,POS
719,JJ
720,CC
721,JJ
722,NNS
723,.
724,DT
725,IN
726,NNS
727,TO
728,DT
729,NNP
730,JJ
731,WP
732,VBZ
733,VBN
734,VBN
735,IN
736,VBG
737,NNS
738,IN
739,DT
740,VBN
741,JJ
742,NN
743,.
744,DT
745,NNP
746,NN
747,NN
748,VBZ
749,VBN
750,JJ
751,IN
752,NNP
753,NNP
754,NNS
755,","
756,DT
757,VBG
758,JJ
759,NNP
760,CD
761,IN
762,NNP
763,.
764,NNP
765,VBN
766,DT
767,NNP
768,CC
769,DT
770,NNP
771,IN
772,DT
773,VBG
774,IN
775,CD
776,.
777,NNP
778,VBZ
779,PRP
780,VBN
781,JJR
782,IN
783,CD
784,NN
785,NNS
786,JJS
787,JJ
788,IN
789,JJ
790,NN
791,IN
792,VBG
793,NNS
794,IN
795,NN
796,NNS
797,CC
798,VBG
799,NNS
800,IN
801,NNS
802,.
803,DT
804,NN
805,VBZ
806,VBN
807,TO
808,VBN
809,JJ
810,NNS
811,CC
812,NNP
813,NN
814,NN
815,IN
816,DT
817,NN
818,IN
819,IN
820,JJ
821,IN
822,JJ
823,NN
824,","
825,JJ
826,CC
827,JJ
828,NN
829,.
830,CC
831,IN
832,NNP
833,","
834,DT
835,JJ
836,NN
837,VBN
838,NN
839,WRB
840,DT
841,NN
842,VBD
843,PRP$
844,NN
845,.
846,NNPS
847,IN
848,DT
849,NN
850,NN
851,IN
852,JJ
853,VBN
854,TO
855,CD
856,.
857,JJ
858,NNS
859,VBP
860,NN
861,NNS
862,VBD
863,JJ
864,VBN
865,IN
866,JJ
867,NNP
868,IN
869,DT
870,JJ
871,NNS
872,.
873,NNP
874,NNP
875,VBZ
876,VBN
877,IN
878,PRP
879,MD
880,NN
881,JJ
882,NNS
883,VBN
884,IN
885,PRP
886,DT
887,NN
888,IN
889,NN
890,.
891,RB
892,","
893,DT
894,NNP
895,JJ
896,VBZ
897,JJR
898,IN
899,CD
900,NNS
901,VBD
902,VBN
903,WRB
904,NN
905,NN
906,NNS
907,VBD
908,CD
909,NNS
910,IN
911,DT
912,DT
913,JJ
914,JJ
915,LRB
916,NNP
917,RRB
918,JJ
919,DT
920,JJ
921,NN
922,.
923,JJ
924,NN
925,NN
926,NN
927,NNP
928,NNP
929,VBZ
930,DT
931,NNP
932,VBZ
933,VBG
934,PRP$
935,NN
936,IN
937,DT
938,NNP
939,IN
940,NN
941,NN
942,TO
943,$
944,CD
945,NN
946,.
947,LRB
948,JJ
949,NNS
950,VBD
951,IN
952,NNP
953,","
954,NN
955,","
956,CC
957,DT
958,NNP
959,.
960,CD
961,POS
962,NNP
963,IN
964,NN
965,NNP
966,VBZ
967,DT
968,VBG
969,IN
970,DT
971,JJ
972,JJ
973,NN
974,NN
975,IN
976,NNP
977,VBZ
978,VBN
979,VBN
980,RB
981,.
982,DT
983,VBG
984,VBD
985,RB
986,VBN
987,VBN
988,IN
989,NNP
990,TO
991,NNP
992,.
993,JJR
994,IN
995,CD
996,JJ
997,NNS
998,VBP
999,VBN
1000,NNP
1001,VBG
1002,DT
1003,NNP
1004,IN
1005,NNP
1006,IN
1007,PRP$
1008,NN
1009,TO
1010,NNS
1011,.
1012,NN
1013,IN
1014,NNP
1015,VBP
1016,NNS
1017,VBP
1018,VBN
1019,CC
1020,VBN
1021,DT
1022,IN
1023,NN
1024,WP
1025,RB
1026,VBN
1027,IN
1028,NNP
1029,IN
1030,IN
1031,DT
1032,RB
1033,NNS
1034,.
1035,NNP
1036,JJ
1037,VBD
1038,NNP
1039,POS
1040,NNP
1041,IN
1042,IN
1043,CD
1044,NN
1045,IN
1046,CD
1047,VBG
1048,DT
1049,NNP
1050,IN
1051,DT
1052,JJ
1053,NN
1054,IN
1055,VBN
1056,DT
1057,NN
1058,IN
1059,DT
1060,JJ
1061,NN
1062,.
1063,VBN
1064,NN
1065,CC
1066,NN
1067,JJ
1068,VB
1069,VBN
1070,TO
1071,VB
1072,JJ
1073,NNS
1074,.
1075,DT
1076,NN
1077,VBD
1078,IN
1079,NNP
1080,VBN
1081,VBN
1082,NNP
1083,NNS
1084,IN
1085,NNP
1086,CC
1087,NNP
1088,.
1089,RBS
1090,VBP
1091,VBN
1092,VBN
1093,VBN
1094,","
1095,RB
1096,IN
1097,DT
1098,NN
1099,IN
1100,NN
1101,.
1102,PRP
1103,VBZ
1104,NNP
1105,NN
1106,CC
1107,NN
1108,NN
1109,NN
1110,NN
1111,VBN
1112,DT
1113,VBD
1114,NN
1115,IN
1116,DT
1117,NNP
1118,IN
1119,VBG
1120,IN
1121,NNP
1122,NNP
1123,NNP
1124,","
1125,DT
1126,VBG
1127,NNP
1128,JJ
1129,VBN
1130,IN
1131,CD
1132,IN
1133,DT
1134,JJ
1135,JJ
1136,NN
1137,NNS
1138,.
1139,DT
1140,CD
1141,VBD
1142,VBN
1143,VBN
1144,VBN
1145,IN
1146,DT
1147,IN
1148,IN
1149,DT
1150,NNP
1151,NN
1152,IN
1153,NNP
1154,NN
1155,.
1156,JJ
1157,NNS
1158,VBP
1159,CD
1160,JJ
1161,NNS
1162,VBP
1163,VBG
1164,VBN
1165,IN
1166,NNP
1167,NNS
1168,IN
1169,NNP
1170,.
1171,DT
1172,NNP
1173,NN
1174,NNP
1175,VBZ
1176,VBN
1177,NNP
1178,TO
1179,JJ
1180,RB
1181,IN
1182,DT
1183,NN
1184,CC
1185,NN
1186,NNS
1187,.
1188,VBD
1189,VBZ
1190,VBN
1191,DT
1192,NN
1193,NN
1194,IN
1195,DT
1196,NN
1197,NNS
1198,.
1199,JJ
1200,NNP
1201,NNP
1202,RB
1203,NNS
1204,IN
1205,NN
1206,IN
1207,DT
1208,VBD
1209,CC
1210,VBZ
1211,VBN
1212,TO
1213,DT
1214,NN
1215,.
1216,DT
1217,NNS
1218,POS
1219,NN
1220,NN
1221,VBZ
1222,VBN
1223,DT
1224,JJ
1225,IN
1226,DT
1227,NNP
1228,NN
1229,NN
1230,CC
1231,DT
1232,NN
1233,IN
1234,CD
1235,IN
1236,PRP$
1237,NNS
1238,.
1239,DT
1240,JJ
1241,NN
1242,VBZ
1243,PRP
1244,VBZ
1245,VBD
1246,IN
1247,DT
1248,NN
1249,IN
1250,NNP
1251,POS
1252,JJ
1253,JJS
1254,NN
1255,NN
1256,IN
1257,DT
1258,NN
1259,TO
1260,NN
1261,DT
1262,NN
1263,NN
1264,VBN
1265,DT
1266,NN
1267,CC
1268,DT
1269,JJ
1270,NN
1271,.
1272,PRP
1273,VBN
1274,DT
1275,JJ
1276,NN
1277,RB
1278,TO
1279,NN
1280,TO
1281,NN
1282,DT
1283,JJ
1284,NNS
1285,.
1286,NNP
1287,NNP
1288,NNP
1289,NNP
1290,VBZ
1291,VBN
1292,NNS
1293,TO
1294,RB
1295,VB
1296,DT
1297,NNS
1298,IN
1299,PRP$
1300,IN
1301,","
1302,VBG
1303,DT
1304,NN
1305,VBZ
1306,RB
1307,NN
1308,NN
1309,CC
1310,NN
1311,IN
1312,DT
1313,NN
1314,IN
1315,NN
1316,CC
1317,JJ
1318,.
1319,DT
1320,VBN
1321,IN
1322,DT
1323,NNP
1324,","
1325,VBN
1326,NNP
1327,","
1328,VBD
1329,JJS
1330,NN
1331,NNP
1332,VBD
1333,VBN
1334,TO
1335,VB
1336,NN
1337,TO
1338,DT
1339,NNP
1340,IN
1341,IN
1342,","
1343,JJ
1344,DT
1345,NN
1346,","
1347,CC
1348,IN
1349,NNS
1350,MD
1351,CD
1352,VBD
1353,NNP
1354,.
1355,NNP
1356,VBZ
1357,PRP
1358,MD
1359,DT
1360,PRP$
1361,NNS
1362,CC
1363,VB
1364,JJ
1365,NNS
1366,IN
1367,NN
1368,IN
1369,DT
1370,CD
1371,NN
1372,NN
1373,TO
1374,NN
1375,NN
1376,NNS
1377,VBG
1378,NNP
1379,POS
1380,JJ
1381,NNS
1382,.
1383,VBG
1384,IN
1385,NNP
1386,","
1387,NNP
1388,NN
1389,MD
1390,VB
1391,VBN
1392,TO
1393,NNS
1394,IN
1395,JJ
1396,PRP$
1397,.
1398,DT
1399,JJ
1400,NN
1401,VBN
1402,NNP
1403,NNP
1404,IN
1405,NNP
1406,IN
1407,DT
1408,VBN
1409,IN
1410,NNS
1411,IN
1412,DT
1413,IN
1414,IN
1415,DT
1416,CD
1417,NNP
1418,.
1419,DT
1420,JJ
1421,NN
1422,VBZ
1423,NNP
1424,NN
1425,IN
1426,NNP
1427,POS
1428,NNS
1429,NNS
1430,VBZ
1431,``
1432,JJ
1433,.
1434,``
1435,CD
1436,NNS
1437,VBD
1438,VBN
1439,.
1440,NNP
1441,POS
1442,JJ
1443,JJ
1444,NN
1445,VBZ
1446,NNP
1447,MD
1448,NNP
1449,VB
1450,NN
1451,NN
1452,IN
1453,NN
1454,IN
1455,NNP
1456,VBZ
1457,VBN
1458,TO
1459,DT
1460,VBN
1461,NNS
1462,NN
1463,NNP
1464,.
1465,DT
1466,NN
1467,VBZ
1468,VBG
1469,PRP$
1470,NNS
1471,IN
1472,VBN
1473,NN
1474,IN
1475,DT
1476,VBN
1477,NN
1478,TO
1479,VB
1480,TO
1481,VB
1482,DT
1483,NN
1484,IN
1485,VBG
1486,NN
1487,","
1488,NNS
1489,","
1490,CC
1491,NN
1492,IN
1493,NN
1494,TO
1495,NN
1496,JJ
1497,NN
1498,","
1499,CC
1500,DT
1501,NN
1502,NNS
1503,DT
1504,JJR
1505,NN
1506,NN
1507,JJ
1508,DT
1509,RB
1510,CC
1511,RB
1512,.
1513,PRP$
1514,NN
1515,VBN
1516,DT
1517,NN
1518,IN
1519,DT
1520,VB
1521,CC
1522,RB
1523,NN
1524,NN
1525,IN
1526,DT
1527,RB
1528,VB
1529,NN
1530,.
1531,IN
1532,LRB
1533,VBG
1534,NNP
1535,","
1536,DT
1537,JJ
1538,RBR
1539,VBD
1540,VBN
1541,IN
1542,NNP
1543,NN
1544,WRB
1545,NNS
1546,VBN
1547,PRP$
1548,NN
1549,IN
1550,DT
1551,NN
1552,NN
1553,CC
1554,NN
1555,.
1556,PRP$
1557,NNP
1558,","
1559,DT
1560,NN
1561,RB
1562,IN
1563,NNP
1564,NN
1565,","
1566,WP
1567,NNP
1568,DT
1569,JJ
1570,NN
1571,IN
1572,DT
1573,NNP
1574,NNS
1575,POS
1576,``
1577,NN
1578,RB
1579,NNP
1580,VB
1581,NN
1582,","
1583,``
1584,CC
1585,NN
1586,NNP
1587,","
1588,VBN
1589,VBG
1590,IN
1591,NNP
1592,","
1593,VBG
1594,TO
1595,NN
1596,NNP
1597,RB
1598,.
1599,NNP
1600,NN
1601,VBZ
1602,VBG
1603,IN
1604,NN
1605,JJ
1606,NN
1607,TO
1608,DT
1609,JJR
1610,IN
1611,DT
1612,VBN
1613,NNP
1614,NN
1615,IN
1616,JJ
1617,NNP
1618,.
1619,DT
1620,JJ
1621,NNP
1622,IN
1623,RB
1624,VBZ
1625,DT
1626,NN
1627,IN
1628,DT
1629,VBG
1630,.
1631,DT
1632,NN
1633,VBZ
1634,DT
1635,NN
1636,NN
1637,VBN
1638,DT
1639,NN
1640,``
1641,TO
1642,VB
1643,NNP
1644,``
1645,CC
1646,VBN
1647,PRP
1648,.
1649,DT
1650,NNP
1651,NNP
1652,RBS
1653,NN
1654,VBN
1655,NNP
1656,VBN
1657,IN
1658,NNP
1659,IN
1660,NN
1661,LRB
1662,CD
1663,NN
1664,RRB
1665,IN
1666,DT
1667,CD
1668,NNS
1669,VBN
1670,VBD
1671,DT
1672,NN
1673,IN
1674,NNP
1675,VBZ
1676,RB
1677,NNP
1678,VBG
1679,","
1680,NNP
1681,CD
1682,NN
1683,PRP
1684,IN
1685,DT
1686,NN
1687,POS
1688,VBG
1689,IN
1690,DT
1691,NN
1692,.
1693,DT
1694,NN
1695,IN
1696,IN
1697,IN
1698,VBZ
1699,VBN
1700,PRP
1701,VBD
1702,DT
1703,RB
1704,NNP
1705,RB
1706,IN
1707,NN
1708,NN
1709,IN
1710,VBN
1711,CD
1712,JJ
1713,NNS
1714,IN
1715,DT
1716,VBD
1717,RB
1718,PRP$
1719,NN
1720,.
1721,DT
1722,NN
1723,NNS
1724,VBD
1725,VBN
1726,IN
1727,DT
1728,NNP
1729,NN
1730,.
1731,NNP
1732,","
1733,NNS
1734,IN
1735,NNP
1736,IN
1737,NNS
1738,NN
1739,VBP
1740,VBG
1741,RB
1742,IN
1743,DT
1744,JJ
1745,NN
1746,IN
1747,NNS
1748,.
1749,IN
1750,NNS
1751,NNP
1752,NNP
1753,MD
1754,DT
1755,IN
1756,VBG
1757,DT
1758,NN
1759,TO
1760,DT
1761,JJ
1762,RB
1763,VBZ
1764,VBG
1765,DT
1766,NN
1767,NNP
1768,IN
1769,PRP$
1770,NN
1771,CD
1772,NNS
1773,","
1774,WDT
1775,NNS
1776,CD
1777,NN
1778,NNS
1779,:
1780,DT
1781,VBN
1782,NNPS
1783,","
1784,RB
1785,","
1786,NN
1787,","
1788,NNP
1789,CC
1790,NNP
1791,.
1792,NNP
1793,NN
1794,VBZ
1795,VBN
1796,DT
1797,DT
1798,NNS
1799,IN
1800,PRP
1801,.
1802,PRP
1803,VBZ
1804,DT
1805,NN
1806,VBZ
1807,RB
1808,NNP
1809,NNP
1810,","
1811,DT
1812,NNP
1813,NN
1814,VBN
1815,IN
1816,VBG
1817,IN
1818,DT
1819,NNP
1820,IN
1821,JJ
1822,JJ
1823,NN
1824,.
1825,NNP
1826,NN
1827,NNS
1828,VBP
1829,VBN
1830,TO
1831,NN
1832,IN
1833,LRB
1834,DT
1835,VBN
1836,VBG
1837,VBZ
1838,JJ
1839,.
1840,JJR
1841,IN
1842,CD
1843,NNS
1844,VBP
1845,VBN
1846,NN
1847,VBD
1848,NNS
1849,","
1850,NNS
1851,","
1852,NNS
1853,","
1854,IN
1855,CC
1856,NN
1857,TO
1858,VB
1859,IN
1860,DT
1861,CD
1862,NN
1863,NN
1864,.
1865,NNP
1866,NNS
1867,VBP
1868,VBN
1869,IN
1870,VBD
1871,JJ
1872,NN
1873,NNP
1874,NNP
1875,POS
1876,NN
1877,TO
1878,VB
1879,NN
1880,NNS
1881,IN
1882,JJ
1883,NNS
1884,.
1885,DT
1886,CD
1887,RB
1888,NNP
1889,JJ
1890,NNS
1891,IN
1892,DT
1893,VBN
1894,NNPS
1895,NNP
1896,NNP
1897,.
1898,PRP
1899,VBN
1900,IN
1901,NNP
1902,NN
1903,VBG
1904,.
1905,NNS
1906,VBD
1907,VBN
1908,NNS
1909,CC
1910,RB
1911,NN
1912,NNS
1913,VBP
1914,VBN
1915,NNS
1916,RB
1917,DT
1918,NNS
1919,.
1920,DT
1921,JJ
1922,NN
1923,","
1924,WP
1925,VBZ
1926,VBN
1927,IN
1928,NN
1929,NN
1930,CD
1931,","
1932,VBZ
1933,RB
1934,VBN
1935,LRB
1936,PRP
1937,NNS
1938,TO
1939,NN
1940,NN
1941,.
1942,NN
1943,VBZ
1944,VBN
1945,DT
1946,RB
1947,NNP
1948,NN
1949,IN
1950,JJ
1951,NN
1952,IN
1953,CD
1954,IN
1955,CD
1956,VBN
1957,NNS
1958,VBN
1959,IN
1960,NNS
1961,.
1962,CC
1963,IN
1964,NNP
1965,","
1966,NNP
1967,VBN
1968,LRB
1969,NN
1970,IN
1971,NN
1972,NN
1973,IN
1974,DT
1975,NN
1976,IN
1977,NNS
1978,IN
1979,JJ
1980,VBG
1981,NN
1982,","
1983,DT
1984,NN
1985,POS
1986,NN
1987,NN
1988,IN
1989,DT
1990,NN
1991,.
1992,DT
1993,NNP
1994,IN
1995,DT
1996,RB
1997,NNP
1998,NN
1999,NN
2000,VBD
2001,NNS
2002,DT
2003,NNS
2004,MD
2005,VBN
2006,RP
2007,DT
2008,NN
2009,IN
2010,NNS
2011,IN
2012,DT
2013,NNS
2014,.
2015,DT
2016,NN
2017,VBZ
2018,DT
2019,NN
2020,IN
2021,NN
2022,NNS
2023,VB
2024,TO
2025,VB
2026,IN
2027,NNP
2028,","
2029,VBD
2030,CD
2031,NNPS
2032,RB
2033,IN
2034,NN
2035,NN
2036,IN
2037,NNP
2038,.
2039,NN
2040,NNS
2041,VBP
2042,PRP
2043,VBP
2044,DT
2045,JJ
2046,NNP
2047,JJ
2048,","
2049,NN
2050,NNP
2051,","
2052,VBD
2053,IN
2054,DT
2055,NNP
2056,IN
2057,DT
2058,NN
2059,IN
2060,VBN
2061,IN
2062,NN
2063,IN
2064,DT
2065,NN
2066,.
2067,NNP
2068,POS
2069,NNP
2070,NNP
2071,NN
2072,NNP
2073,VBN
2074,NNP
2075,IN
2076,PRP$
2077,NN
2078,VBZ
2079,VBN
2080,VBG
2081,IN
2082,NNP
2083,IN
2084,VBG
2085,CD
2086,NNS
2087,IN
2088,DT
2089,NN
2090,","
2091,VBG
2092,NNS
2093,CC
2094,VBG
2095,NNS
2096,IN
2097,JJ
2098,NNS
2099,.
2100,IN
2101,DT
2102,WDT
2103,JJS
2104,JJ
2105,NN
2106,IN
2107,NNP
2108,","
2109,VBD
2110,VBP
2111,NNS
2112,JJ
2113,TO
2114,NNP
2115,DT
2116,NNS
2117,IN
2118,DT
2119,JJ
2120,NNS
2121,.
2122,DT
2123,NN
2124,NN
2125,VBD
2126,JJ
2127,VBN
2128,IN
2129,NNP
2130,IN
2131,NN
2132,IN
2133,CD
2134,IN
2135,DT
2136,VBN
2137,NN
2138,NN
2139,.
2140,IN
2141,NNS
2142,VBP
2143,CC
2144,IN
2145,CC
2146,","
2147,JJ
2148,VBG
2149,DT
2150,NN
2151,JJ
2152,","
2153,NNP
2154,VBG
2155,IN
2156,NNP
2157,","
2158,CC
2159,DT
2160,VBN
2161,NNPS
2162,IN
2163,NNP
2164,.
2165,NN
2166,VBP
2167,PRP
2168,VBP
2169,RB
2170,NN
2171,IN
2172,DT
2173,JJS
2174,VBD
2175,DT
2176,NN
2177,NN
2178,.
2179,DT
2180,JJ
2181,JJ
2182,NN
2183,VBZ
2184,VBN
2185,PRP$
2186,JJ
2187,JJ
2188,IN
2189,VBN
2190,VBG
2191,NNS
2192,CC
2193,NN
2194,NN
2195,CC
2196,","
2197,JJ
2198,NN
2199,","
2200,CC
2201,NN
2202,.
2203,NNS
2204,WP
2205,VBD
2206,TO
2207,VBN
2208,IN
2209,DT
2210,NN
2211,IN
2212,PRP$
2213,NN
2214,VBN
2215,DT
2216,NN
2217,IN
2218,VBD
2219,NNP
2220,NNP
2221,.
2222,DT
2223,NN
2224,NN
2225,VBZ
2226,JJS
2227,NNP
2228,","
2229,NNS
2230,IN
2231,RB
2232,VBN
2233,NNS
2234,VBN
2235,IN
2236,NNS
2237,","
2238,NNS
2239,CC
2240,NNS
2241,VBN
2242,CD
2243,NNS
2244,CC
2245,VBN
2246,NNS
2247,IN
2248,NNS
2249,VBG
2250,CC
2251,NNS
2252,IN
2253,DT
2254,NN
2255,IN
2256,PRP
2257,.
2258,VBG
2259,NN
2260,VBG
2261,DT
2262,VBD
2263,","
2264,VBN
2265,VBG
2266,IN
2267,NNP
2268,","
2269,JJ
2270,JJ
2271,NN
2272,NNS
2273,VBD
2274,PRP
2275,VBN
2276,IN
2277,NNS
2278,IN
2279,JJ
2280,JJ
2281,NNS
2282,CC
2283,JJ
2284,NNS
2285,TO
2286,RB
2287,DT
2288,NNP
2289,IN
2290,CD
2291,IN
2292,DT
2293,NN
2294,POS
2295,RBS
2296,CD
2297,NNS
2298,.
2299,JJ
2300,NN
2301,IN
2302,NN
2303,VBZ
2304,DT
2305,NNP
2306,","
2307,NNP
2308,CC
2309,DT
2310,JJ
2311,NNP
2312,NNS
2313,VBN
2314,NNP
2315,.
2316,DT
2317,VB
2318,VBZ
2319,VBN
2320,NNS
2321,DT
2322,RB
2323,MD
2324,VB
2325,VBG
2326,.
2327,NNP
2328,","
2329,IN
2330,DT
2331,VBN
2332,","
2333,VBN
2334,PRP$
2335,VBN
2336,TO
2337,CD
2338,NNPS
2339,IN
2340,NNP
2341,IN
2342,IN
2343,NNP
2344,IN
2345,NN
2346,.
2347,JJ
2348,NNS
